id,key,value,type 
4317992696,operator,Directorate of Public Libraries,regular
4317992697,name,"District Branch Library, Shastri Nagar",regular
4317992697,amenity,library,regular
4317992697,operator,Directorate of Public Libraries,regular
4317992697,city,Chennai,addr
4317992697,street,"11th Cross Street, Shastri Nagar, Adyar",addr
4317992697,country,IN,addr
4317992697,postcode,600020,addr
4317992697,opening_hours,"Mo-Su 08:00-11:30,16:00-19:00; Sa[2] off; Fr off; PH off",regular
4317992697,housenumber,2/14,addr
4317995091,name,"District full-time library, Velachery",regular
4317995091,amenity,library,regular
4317995091,operator,Directorate of Public Libraries,regular
4317995091,city,Chennai,addr
4317995091,street,"7th Avenue, Thandeeswaram Nagar, Velachery",addr
4317995091,country,IN,addr
4317995091,postcode,600042,addr
4317995091,opening_hours,Mo-Su 08:00-20:00; Fr off; Sa[2] off; PH off,regular
4317995091,housenumber,153,addr
4317995092,name,"District Circle Library, Ashok Nagar",regular
4317995092,amenity,library,regular
4317995092,operator,Directorate of Public Libraries,regular
4317995092,city,Chennai,addr
4317995092,street,"11th Avenue, Ashok Nagar",addr
4317995092,country,IN,addr
4317995092,postcode,600083,addr
4317995092,opening_hours,Mo-Su 08:00-20:00; Fr off; Sa[2] off; PH off,regular
4317995092,housenumber,16/35,addr
4317995093,name,Devaneya Pavanar Library,regular
4317995093,amenity,library,regular
4317995093,operator,Directorate of Public Libraries,regular
4317995093,city,Chennai,addr
4317995093,street,"Thousand Lights, Anna Salai",addr
4317995093,country,IN,addr
4317995093,postcode,600002,addr
4317995093,opening_hours,Mo-Su 08:00-20:00; Sa[2] off; PH off,regular
4317995093,housenumber,735,addr
4317995094,city,Chennai,addr
4317995094,country,IN,addr
4317995094,postcode,600005,addr
4317995094,street,"Victoria Hostel Street, Kasturiba Gandhi Hospital, Triplicane",addr
4317995094,amenity,library,regular
4317995094,name,"District Branch Library, Kasturiba Gandhi Hospital, Triplicane",regular
4317995094,opening_hours,Mo-Su 10:00-17:00; Fr off; Sa[2] off; PH off,regular
4317995094,operator,Directorate of Public Libraries,regular
4317995095,name,"District Branch Library, Velachery",regular
4317995095,amenity,library,regular
4317995095,operator,Directorate of Public Libraries,regular
4317995095,city,Chennai,addr
4317995095,street,"Brindavan Nagar, Velachery West",addr
4317995095,country,IN,addr
4317995095,postcode,600088,addr
4317995095,opening_hours,"Mo-Su 08:00-11:30,16:00-19:00; Fr off; Sa[2] off; PH off",regular
4317995096,name,"District Branch Library, Venkatapuram, Saidapet",regular
4317995096,amenity,library,regular
4317995096,operator,Directorate of Public Libraries,regular
4317995096,city,Chennai,addr
4317995096,street,"E Block, Venkatapuram, Saidapet",addr
4317995096,country,IN,addr
4317995096,postcode,600015,addr
4317995096,opening_hours,"Mo-Su 08:00-11:30,16:00-19:00",regular
4317995096,housenumber,26,addr
4317999495,name,"Full time branch library, Tiruvanmiyur",regular
4317999495,amenity,library,regular
4317999495,operator,Directorate of Public Libraries,regular
4317999495,city,Chennai,addr
4317999495,street,"East Coast Road, Tiruvanmiyur",addr
4317999495,country,IN,addr
4317999495,postcode,600041,addr
4317999495,opening_hours,Mo-Su 08:00-20:00; Fr off; Sa[2] off; PH off,regular
4317999495,housenumber,148/AV,addr
4317999496,name,"District branch library, Saidapet",regular
4317999496,amenity,library,regular
4317999496,operator,Directorate of Public Libraries,regular
4317999496,city,Chennai,addr
4317999496,street,"West Jones Road, Saidapet",addr
4317999496,country,IN,addr
4317999496,postcode,600015,addr
4317999496,opening_hours,"Mo-Su 08:00-11:30,16:00-19:00; Sa[2] off; Fr off; PH off",regular
4317999496,housenumber,83,addr
4317999497,name,"District Branch Library, Triplicane",regular
4317999497,amenity,library,regular
4317999497,operator,Directorate of Public Libraries,regular
4317999497,city,Chennai,addr
4317999497,street,"Bharathi Road, Triplicane",addr
4317999497,country,IN,addr
4317999497,postcode,600005,addr
4317999497,opening_hours,Mo-Su 10:00-17:00; Fr off; Sa[2] off; PH off,regular
4317999497,housenumber,130,addr
4317999498,city,Chennai,addr
4317999498,country,IN,addr
4317999498,postcode,600020,addr
4317999498,street,"4th Main Road, Gandhi Nagar, Adyar",addr
4317999498,amenity,library,regular
4317999498,name,"Circle Library, Gandhi Nagar",regular
4317999498,opening_hours,Mo-Su 08:00-20:00; Sa[2] off; Fr off; PH off,regular
4317999498,operator,Directorate of Public Libraries,regular
4317999499,name,"District Branch Library, Indira Nagar",regular
4317999499,amenity,library,regular
4317999499,operator,Directorate of Public Libraries,regular
4317999499,city,Chennai,addr
4317999499,street,"2nd Avenue, Indira Nagar, Adyar",addr
4317999499,country,IN,addr
4317999499,postcode,600020,addr
4317999499,opening_hours,"Mo-Su 08:00-11:30,16:00-19:00; Sa[2] off; Fr off",regular
4317999499,housenumber,25,addr
4317999500,name,"District Branch Library, Vellala Teynampet",regular
4317999500,amenity,library,regular
4317999500,operator,Directorate of Public Libraries,regular
4317999500,city,Chennai,addr
4317999500,street,"Muthaiyah Street, Vellala Teynampet",addr
4317999500,country,IN,addr
4317999500,opening_hours,"Mo-Su 08:00-11:30,16:00-19:00; Sa[2] off; Fr off; PH off",regular
4317999500,housenumber,66,addr
4317999500,postcode,600086,address
4317999501,name,"District Branch Library, Choolai",regular
4317999501,amenity,library,regular
4317999501,operator,Directorate of Public Libraries,regular
4317999501,city,Chennai,addr
4317999501,street,"Chockkavel Subramanian Koil Street, Choolai",addr
4317999501,country,IN,addr
4317999501,opening_hours,"Mo-Su 08:00-11:30,16:00-19:00",regular
4317999501,housenumber,3,addr
4317999501,postcode,600112,address
4318010193,city,Chennai,addr
4318010193,country,IN,addr
4318010193,postcode,600032,addr
4318010193,street,"North Boag Road, T-Nagar",addr
4318010193,amenity,library,regular
4318010193,name,Eloor Private Library,regular
4318010193,opening_hours,Mo-Fr 10:00-18:00,regular
4318010193,operator,Eloor Private Library,regular
4318010194,name,Dr. Kedadas Ethirajulu Indrani Branch Library,regular
4318010194,amenity,library,regular
4318010194,operator,Directorate of Public Libraries,regular
4318010194,city,Chennai,addr
4318010194,street,"Turnbulls Road, Nandanam",addr
4318010194,country,IN,addr
4318010194,postcode,600035,addr
4318010194,opening_hours,"Mo-Su 08:00-11:30,16:00-19:00; Fr off; Sa[2] off; PH off",regular
4318010194,housenumber,1,addr
4318010197,name,"District Branch Library, Triplicane",regular
4318010197,amenity,library,regular
4318010197,operator,Directorate of Public Libraries,regular
4318010197,city,Chennai,addr
4318010197,street,"Lloyd's Colony, Triplicane",addr
4318010197,country,IN,addr
4318010197,postcode,600014,addr
4318010197,opening_hours,"Mo-Su 08:00-11:00,16:00-19:00; Fr off; Sa[2] off; PH off",regular
4318010197,housenumber,L.C 2,addr
4318010198,name,"District Branch Library, Kilpauk",regular
4318010198,amenity,library,regular
4318010198,operator,Directorate of Public Libraries,regular
4318010198,city,Chennai,addr
4318010198,street,"Temple Street, Kilpauk",addr
4318010198,country,IN,addr
4318010198,opening_hours,"Mo-Su 08:00-11:30,16:00-19:00; Fr off; Sa[2] off",regular
4318010198,housenumber,4,addr
4318010198,postcode,600010,address
4318010199,city,Chennai,addr
4318010199,country,IN,addr
4318010199,postcode,600004,address
4318010199,street,"Warren Road, Mylapore",addr
4318010199,amenity,library,regular
4318010199,name,"District Branch Library, St. Mary's Road, Mylapore",regular
4318010199,opening_hours,"Mo-Su 08:00-11:30,16:00-19:00; Sa[2] off; Fr off",regular
4318010199,operator,Directorate of Public Libraries,regular
4318020390,name,"District Branch Library, Mylapore",regular
4318020390,amenity,library,regular
4318020390,operator,Directorate of Public Libraries,regular
4318020390,city,Chennai,addr
4318020390,street,Venkatesa Agraharam,addr
4318020390,country,IN,addr
4318020390,postcode,600004,addr
4318020390,opening_hours,"Mo-Sa 08:00-11:30,14:00-19:00; Sa[2] off; Su off; PH off",regular
4318020390,housenumber,4,addr
4318020392,city,Chennai,addr
4318020392,country,IN,addr
4318020392,postcode,600004,addr
4318020392,street,"Srinivasa Sastri Hall, Luz Church Road, Mylapore",addr
4318020392,amenity,library,regular
4318020392,name,Ranade Library,regular
4318020392,opening_hours,Mo-Sa 08:00-21:00,regular
4318020392,operator,The South Indian national Association,regular
4318020393,name,"District Branch Library, Saligramam",regular
4318020393,amenity,library,regular
4318020393,operator,Directorate of Public Libraries,regular
4318020393,city,Chennai,addr
4318020393,street,"Navaneethammal Street, Saligramam",addr
4318020393,country,IN,addr
4318020393,postcode,600093,addr
4318020393,opening_hours,"Mo-Su 08:00-11:30,16:00-19:00; Sa[2] off; Fr off; PH off",regular
4318020393,housenumber,18,addr
4318020394,name,"Part Time Library, Vadapalani Police Quarters",regular
4318020394,amenity,library,regular
4318020394,operator,Directorate of Public Libraries,regular
4318020394,city,Chennai,addr
4318020394,street,"Police Quarters (Inspectors, Sub-inspectors), South Sivan Koil Street, Vadapalani",addr
4318020394,country,IN,addr
4318020394,postcode,600026,addr
4318020394,opening_hours,"Mo-Su 08:00-11:00,16:00-19:00; Fr off; PH off",regular
4318020394,housenumber,42,addr
4318020395,name,"District Branch Library (Women), Triplicane",regular
4318020395,amenity,library,regular
4318020395,operator,Directorate of Public Libraries,regular
4318020395,city,Chennai,addr
4318020395,street,"Bells Road, Triplicane",addr
4318020395,country,IN,addr
4318020395,postcode,600005,addr
4318020395,opening_hours,Mo-Su 10:00-17:00; Fr off; Sa[2] off; PH off,regular
4318020395,housenumber,139,addr
4318020396,name,"District Branch Library, Tiruvateeswaranpet, Triplicane",regular
4318020396,amenity,library,regular
4318020396,operator,Directorate of Public Libraries,regular
4318020396,city,Chennai,addr
4318020396,street,"Vallaba Agraharam Street, Tiruvatteeswaranpet",addr
4318020396,country,IN,addr
4318020396,postcode,600005,addr
4318020396,opening_hours,Mo-Su 10:00-17:00; Fr off; Sa[2] off; PH off,regular
4318020396,housenumber,10,addr
4318020397,name,"District Branch Library, Todd Hunter Nagar, Saidapet",regular
4318020397,amenity,library,regular
4318020397,operator,Directorate of Public Libraries,regular
4318020397,city,Chennai,addr
4318020397,street,"PWD Govt. Staff Qtrs, Todd Hunter Nagar, Saidapet",addr
4318020397,country,IN,addr
4318020397,postcode,600015,addr
4318020397,opening_hours,,regular
4318020397,housenumber,D-62,addr
4318020398,name,"Branch Library, Saidapet",regular
4318020398,amenity,library,regular
4318020398,operator,Directorate of Public Libraries,regular
4318020398,city,Chennai,addr
4318020398,street,"Anjaneya Temple Street, Saidapet",addr
4318020398,country,IN,addr
4318020398,postcode,600015,addr
4318020398,opening_hours,"Mo-Su 08:00-11:30,16:00-19:00; Sa[2] off; Fr off; PH off",regular
4318020398,housenumber,29/11,addr
4318020399,city,Chennai,addr
4318020399,country,IN,addr
4318020399,postcode,600018,address
4318020399,street,Teynampet police quarters,addr
4318020399,amenity,library,regular
4318020399,name,"Part Time Library, Teynampet",regular
4318020399,opening_hours,Mo-Su 08:00-11:00; Fr off; Sa[2] off,regular
4318020399,operator,Directorate of Public Libraries,regular
4318020400,city,Chennai,addr
4318020400,country,IN,addr
4318020400,postcode,600010,address
4318020400,street,"Lotus Garden, Police Quarters, Kilpauk",addr
4318020400,amenity,library,regular
4318020400,name,"Part Time Library, Kilpauk",regular
4318020400,opening_hours,"Mo-Su 08:00-11:00,17:00-19:00; Sa[2] off; Fr off; PH off",regular
4318020400,operator,Directorate of Public Libraries,regular
4318020492,city,Chennai,addr
4318020492,country,IN,addr
4318020492,postcode,600025,addr
4318020492,street,Kotturpuram Main Road,addr
4318020492,amenity,library,regular
4318020492,name,Anna Centenary Library,regular
4318020492,opening_hours,"Mo-Su 09:00-20:00 || Mo-Su 08:00-21:00 open ""Own book reading section""; PH off",regular
4318020492,operator,Directorate of Public Libraries,regular
4318020493,name,"District Branch Library, Arcot Road",regular
4318020493,amenity,library,regular
4318020493,operator,Directorate of Public Libraries,regular
4318020493,city,Chennai,addr
4318020493,street,"Arcot Road, Kodambakkam (opp. Ram Theatre)",addr
4318020493,country,IN,addr
4318020493,postcode,600024,addr
4318020493,opening_hours,"Mo-Su 08:00-11:30,16:00-19:00; Sa[2] off; Fr off; PH off",regular
4318020493,housenumber,282,addr
4318020494,name,"District Branch Library, Triplicane",regular
4318020494,amenity,library,regular
4318020494,operator,Directorate of Public Libraries,regular
4318020494,city,Chennai,addr
4318020494,street,"Thulukkanam Garden, Triplicane",addr
4318020494,country,IN,addr
4318020494,postcode,600005,addr
4318020494,opening_hours,Mo-Su 10:00-17:00; Fr off; Sa[2] off; PH off,regular
4318020494,housenumber,7,addr
4318020495,name,"District Branch Library, Ashok Nagar",regular
4318020495,amenity,library,regular
4318020495,operator,Directorate of Public Libraries,regular
4318020495,city,Chennai,addr
4318020495,street,"3rd Avenue, Ashok Nagar (Pudur)",addr
4318020495,country,IN,addr
4318020495,postcode,600083,addr
4318020495,opening_hours,"Mo-Su 08:00-11:30,16:00-19:00; Fr off; Sa[2] off; PH off",regular
4318020495,housenumber,3,addr
4318020496,name,"District Branch Library, West Mambalam",regular
4318020496,amenity,library,regular
4318020496,operator,Directorate of Public Libraries,regular
4318020496,city,Chennai,addr
4318020496,street,"New Street, West Mambalam",addr
4318020496,country,IN,addr
4318020496,postcode,600033,addr
4318020496,opening_hours,"Mo-Su 08:00-11:30,16:00-19:00; Sa[2] off; Fr off",regular
4318020496,housenumber,31,addr
4318020497,name,"District Branch Library, T Nagar",regular
4318020497,amenity,library,regular
4318020497,operator,Directorate of Public Libraries,regular
4318020497,city,Chennai,addr
4318020497,street,"Dharmapuram Main Road, T Nagar",addr
4318020497,country,IN,addr
4318020497,postcode,600017,addr
4318020497,opening_hours,Mo-Su 10:00-19:00; Fr off; Sa[2] off; PH off,regular
4318020497,housenumber,5,addr
4318026291,name,"District Branch Library, Peter's Colony",regular
4318026291,amenity,library,regular
4318026291,operator,Directorate of Public Libraries,regular
4318026291,city,Chennai,addr
4318026291,street,"Peter's Colony, Royapettah",addr
4318026291,country,IN,addr
4318026291,postcode,600014,addr
4318026291,opening_hours,Mo-Su 10:00-17:00; Fr off; Sa[2] off; PH off,regular
4318026291,housenumber,160,addr
4318026292,name,"District Branch Library, Royapettah",regular
4318026292,amenity,library,regular
4318026292,operator,Directorate of Public Libraries,regular
4318026292,city,Chennai,addr
4318026292,street,"Leonard Street, Royapettah",addr
4318026292,country,IN,addr
4318026292,postcode,600014,addr
4318026292,opening_hours,Mo-Su 10:00-17:00; Fr off; Sa[2] off; PH off,regular
4318026292,housenumber,10,addr
4318026293,city,Chennai,addr
4318026293,country,IN,addr
4318026293,postcode,600033,addr
4318026293,street,"Bakthavachalam Street, West Mambalam",addr
4318026293,amenity,library,regular
4318026293,name,"Part Time Library, West Mambalam",regular
4318026293,opening_hours,Mo-Su 09:00-12:00; Fr off; Sa[2] off,regular
4318026293,operator,Directorate of Public Libraries,regular
4318026590,name,"District Branch Library, Mylapore",regular
4318026590,amenity,library,regular
4318026590,operator,Directorate of Public Libraries,regular
4318026590,city,Chennai,addr
4318026590,street,"Veeraperumal Koil Street, Mylapore",addr
4318026590,country,IN,addr
4318026590,postcode,600004,addr
4318026590,opening_hours,"Mo-Su 08:00-11:30,16:00-19:00; Sa[2] off; Fr off; PH off",regular
4318026590,housenumber,101/44 A,addr
4318026591,name,"Chennai District Circle Library, Kavingar Barathidasan Road",regular
4318026591,amenity,library,regular
4318026591,operator,Directorate of Public Libraries,regular
4318026591,city,Chennai,addr
4318026591,street,"Kavingar Barathidasan Road, Alwarpet",addr
4318026591,country,IN,addr
4318026591,postcode,600018,addr
4318026591,opening_hours,Mo-Su 08:00-20:00; Fr off; Sa[2] off; PH off,regular
4318026591,housenumber,16,addr
4318026592,city,Chennai,addr
4318026592,country,IN,addr
4318026592,postcode,600008,addr
4318026592,street,"Pantheon Road, Egmore",addr
4318026592,amenity,library,regular
4318026592,name,Connemara Public Library,regular
4318026592,opening_hours,Mo-Su 09:00-19:00; Sa[2] off; Fr off; PH off,regular
4318026592,operator,Directorate of Public Libraries,regular
4318026594,name,"District Branch Library, Jafferkhanpet",regular
4318026594,amenity,library,regular
4318026594,operator,Directorate of Public Libraries,regular
4318026594,city,Chennai,addr
4318026594,street,"Third Street, Raghavan Colony, Jafferkhanpet",addr
4318026594,country,IN,addr
4318026594,postcode,600083,addr
4318026594,opening_hours,"Mo-Su 08:00-11:30,16:00-19:00; Sa[2] off; Fr off; PH off",regular
4318026594,housenumber,7,addr
4318026595,name,"District Branch Library, Kodambakkam",regular
4318026595,amenity,library,regular
4318026595,operator,Directorate of Public Libraries,regular
4318026595,city,Chennai,addr
4318026595,street,"Vellala Street, Kodambakkam",addr
4318026595,country,IN,addr
4318026595,postcode,600024,addr
4318026595,opening_hours,"Mo-Su 08:00-11:30,16:00-19:00; Sa[2] off; Fr off; PH off",regular
4318026595,housenumber,4,addr
4318026596,name,"Branch Library, Puliyur",regular
4318026596,amenity,library,regular
4318026596,operator,Directorate of Public Libraries,regular
4318026596,city,Chennai,addr
4318026596,street,"Guhan Street, Puliyur, Kodambakkam",addr
4318026596,country,IN,addr
4318026596,postcode,600024,addr
4318026596,opening_hours,"Mo-Su 08:00-11:30,16:00-19:00; Sa[2] off; Fr off; PH off",regular
4318026596,housenumber,2/34,addr
4318026597,city,Chennai,addr
4318026597,country,IN,addr
4318026597,postcode,600005,addr
4318026597,street,"South Beach Road / Kamarajar Salai, Triplicane",addr
4318026597,amenity,library,regular
4318026597,name,Madras University Library,regular
4318026597,opening_hours,Mo-Su 08:00-20:00,regular
4318026597,operator,Directorate of Public Libraries,regular
4318029590,name,"District Branch Library, Royapettah",regular
4318029590,amenity,library,regular
4318029590,operator,Directorate of Public Libraries,regular
4318029590,city,Chennai,addr
4318029590,street,"Venkatachalam (VM) Street, Royapettah",addr
4318029590,country,IN,addr
4318029590,postcode,600014,addr
4318029590,opening_hours,Mo-Su 10:00-17:00; Fr off; Sa[2] off; PH off,regular
4318029590,housenumber,178,addr
4318029591,city,Chennai,addr
4318029591,country,IN,addr
4318029591,postcode,600022,addr
4318029591,street,"Gandhi Mandapam, Sardar Patel Road, Adyar",addr
4318029591,amenity,library,regular
4318029591,name,"Mahatma Gandhi Library, Gandhi Mandapam",regular
4318029591,opening_hours,Mo-Su 10:00-17:20; Fr off; Sa[2] off; PH off,regular
4318029591,operator,Directorate of Public Libraries,regular
4318030290,name,"District Branch Library, Maduvankarai",regular
4318030290,amenity,library,regular
4318030290,operator,Directorate of Public Libraries,regular
4318030290,city,Chennai,addr
4318030290,street,"Five furlong road, Maduvankarai, Guindy",addr
4318030290,country,IN,addr
4318030290,postcode,600032,addr
4318030290,opening_hours,"Mo-Sa 08:00-11:30,14:00-19:00; Sa[2] off; Su off; PH off",regular
4318030290,housenumber,9,addr
4318030291,city,Chennai,addr
4318030291,country,IN,addr
4318030291,postcode,600041,addr
4318030291,street,Thiruvanmiyur East Coast Road,addr
4318030291,amenity,library,regular
4318030291,name,Panuval Book Shop,regular
4318030291,opening_hours,Weekdays,regular
4318030291,operator,Directorate of Public Libraries,regular
4318030292,name,"Full Time Library, Triplicane",regular
4318030292,amenity,library,regular
4318030292,operator,Directorate of Public Libraries,regular
4318030292,city,Chennai,addr
4318030292,street,"Big Street, Triplicane",addr
4318030292,country,IN,addr
4318030292,postcode,600005,addr
4318030292,opening_hours,Mo-Su 08:00-20:00; Sa[2] off; Fr off; PH off,regular
4318030292,housenumber,159,addr
4318030293,city,Chennai,addr
4318030293,country,IN,addr
4318030293,postcode,600022,addr
4318030293,street,"Gandhi Mandapam, Sardar Patel Road, Adyar",addr
4318030293,amenity,library,regular
4318030293,name,"Rajaji Memorial Library, Adyar",regular
4318030293,opening_hours,Mo-Su 10:00-17:20; PH off,regular
4318030293,operator,Chennai Corporation,regular
4318030294,name,"District Branch Library, Choolai",regular
4318030294,amenity,library,regular
4318030294,operator,Directorate of Public Libraries,regular
4318030294,city,Chennai,addr
4318030294,street,"Rottler Street, Choolai",addr
4318030294,country,IN,addr
4318030294,opening_hours,"Mo-Su 08:00-11:30,16:00-19:00; Fr off; Sa[2] off",regular
4318030294,housenumber,1,addr
4318030294,postcode,600112,address
4318041990,name,"Branch Library, T nagar",regular
4318041990,amenity,library,regular
4318041990,operator,Directorate of Public Libraries,regular
4318041990,city,Chennai,addr
4318041990,street,"Sivagnanam Street, T Nagar",addr
4318041990,country,IN,addr
4318041990,postcode,600017,addr
4318041990,opening_hours,"Mo-Su 08:00-11:30,16:00-19:00; Sa[2] off; Fr off; PH off",regular
4318041990,housenumber,3,addr
4318041991,name,"District Branch Library, Pudupakkam",regular
4318041991,amenity,library,regular
4318041991,operator,Directorate of Public Libraries,regular
4318041991,city,Chennai,addr
4318041991,street,"Jani Basha Street/Subburaya Street, Puthuppakkam, Royapettah",addr
4318041991,country,IN,addr
4318041991,postcode,600014,addr
4318041991,opening_hours,Mo-Su 10:00-17:00; Fr off; Sa[2] off; PH off,regular
4318041991,housenumber,20/204,addr
4318043189,name,"District Branch Library, Royapettah",regular
4318043189,amenity,library,regular
4318043189,operator,Directorate of Public Libraries,regular
4318043189,city,Chennai,addr
4318043189,street,"Mir Bakshi Ali Street, Royapettah",addr
4318043189,country,IN,addr
4318043189,postcode,600014,addr
4318043189,opening_hours,Mo-Su 10:00-17:00; Fr off; Sa[2] off; PH off,regular
4318043189,housenumber,6/74,addr
4319147214,entrance,main,regular
4324762924,name,RAJKUMAR CRS,regular
4324762924,shop,car,regular
4324762924,street,Bharathy Nagar 1st Street,addr
4324801889,name,MOTOR FINANCE CORPORATION,regular
4324801889,email,motorfinance@live.in,regular
4324801889,phone,04428521868,regular
4324801889,tourism,attraction,regular
4324801889,street,Adithanar Road,addr
4324801889,postcode,600002,addr
4324801889,opening_hours,Mo-Su 10:00-18:30,regular
4324801889,housenumber,55,addr
4326960393,name,arun anna room,regular
4326960393,tourism,viewpoint,regular
4326966491,name,idea showroom,regular
4326966491,tourism,viewpoint,regular
4332194892,name,TAMIL NADU CABIL,regular
4332194892,office,government,regular
4332194892,street,Montieth Lane,addr
4332194893,street,Pantheon Road,addr
4332194893,amenity,bank,regular
4332194893,wikidata,Q6373724,brand
4332194893,name,Karur Vysya Bank,regular
4332194893,en,Karur Vysya Bank,name
4332194893,short_name,KVB,regular
4332194893,website,https://www.kvb.co.in,regular
4332194893,wikidata,Q6373724,regular
4332194893,wikipedia,en:Karur Vysya Bank,regular
4332202891,street,Pantheon Road,addr
4332202891,amenity,bank,regular
4332202891,wikidata,Q1340361,brand
4332202891,name,STATE BANK OF INDIA,regular
4332202891,short_name,SBI,regular
4332202891,wikidata,Q1340361,regular
4332202891,wikipedia,en:State Bank of India,regular
4332203992,name,AXIS BANK & ATM,regular
4332203992,amenity,bank,regular
4332203992,street,Halls Road,addr
4332203993,name,VIJAYA BANK,regular
4332203993,amenity,bank,regular
4332203993,street,Rukmani Lakshmipathi Road,addr
4332238490,name,DUGAR GROUP OF COMPANY,regular
4332238490,tourism,attraction,regular
4332238490,street,Rukmani Lakshmipathi Road,addr
4332284589,name,BHARAT SCANS,regular
4332284589,tourism,attraction,regular
4332284589,street,Jawaharlal Nehru Road (100 Feet Road),addr
4335384895,name,thamarai IT park,regular
4335384895,tourism,viewpoint,regular
4335525920,name,Isabel Hospital Canteen,regular
4335525920,amenity,restaurant,regular
4335525920,cuisine,indian;vegetarian,regular
4335525920,takeaway,yes,regular
4335525920,wheelchair,yes,regular
4335525921,name,Tea Shop,regular
4335525921,amenity,cafe,regular
4335525921,cuisine,Vending Machine,regular
4335525921,wheelchair,yes,regular
4335719689,name,Sangeetha hostel,regular
4335719689,tourism,viewpoint,regular
4338115536,name,KRISHNAMURTHY,regular
4338115536,office,lawyer,regular
4338116315,amenity,atm,regular
4338116315,operator,HDFC BANK,regular
4338117020,street,West Jones Road,addr
4338117020,amenity,bank,regular
4338117020,wikidata,Q1340361,brand
4338117020,name,STATE BANK OF INDIA,regular
4338117020,short_name,SBI,regular
4338117020,wikidata,Q1340361,regular
4338117020,wikipedia,en:State Bank of India,regular
4338124699,name,GOVT FREE WATER,regular
4338124699,amenity,drinking_water,regular
4338127855,name,MARUTHI CAR SERVICE,regular
4338127855,shop,car_repair,regular
4338127855,street,Casa Major Road,addr
4338128792,amenity,atm,regular
4338128792,operator,ICICI BANK,regular
4338130030,name,BLUE DART,regular
4338130030,amenity,post_office,regular
4338130030,street,Pantheon Road,addr
4338130031,name,MOHANAMBAL KALYANA MANDABAM,regular
4338130031,amenity,community_centre,regular
4338130031,street,Rengabashyam St,addr
4348672372,traffic_calming,hump,regular
4348672373,traffic_calming,hump,regular
4348942389,name,Mahamudra,regular
4348942389,amenity,restaurant,regular
4351216397,name,RJR Middle School,regular
4351216397,amenity,school,regular
4351216397,street,Thyagappa Street,addr
4351216397,postcode,600021,addr
4352472596,entrance,main,regular
4355633301,name,Vansantha Bhavan,regular
4355633301,amenity,restaurant,regular
4355633301,street,Nungambakkam High Road,addr
4358646184,name,Metro Water,regular
4358646184,office,government,regular
4358646184,comment,office to pay metro water tax :Chennai Corporation,regular
4358646184,government,tax,regular
4358666332,name,Coal BarbeQ,regular
4358666332,layer,2,regular
4358666332,amenity,restaurant,regular
4358666332,comment,Buffett Food,regular
4358666332,cuisine,indian;kebab;seafood;vegetarian,regular
4358666332,smoking,no,regular
4358666333,bus,yes,regular
4358666333,name,MTC Bus Stop,regular
4358666333,highway,bus_stop,regular
4358666333,operator,MTC,regular
4358666333,public_transport,stop_position,regular
4358666339,traffic_calming,hump,regular
4358666340,traffic_calming,hump,regular
4358676514,bus,yes,regular
4358676514,name,MTC Bus Stop IITM Velachery Gate,regular
4358676514,operator,MTC,regular
4358676514,public_transport,stop_position,regular
4358676515,amenity,waste_disposal,regular
4358676516,amenity,waste_disposal,regular
4358921514,shop,books,regular
4358921514,phone,04428158171,regular
4358921514,en,New BookLands,name
4358921514,website,http://www.newbooklands.com,regular
4358921514,postcode,600017,addr
4358921514,opening_hours,Mo-Sa 09:30-20:00,regular
4359423992,food,veg,regular
4359423992,name,Adyar Ananda Bhavan,regular
4359423992,shop,confectionery,regular
4359423992,phone,914423453037,regular
4359423992,amenity,restaurant,regular
4359423992,cuisine,regional,regular
4359423992,en,Adayar Anandha Bhavan,name
4359423992,website,www.aabsweets.in,regular
4359423992,alt_name,A2B,regular
4359423992,operator,Adyar Ananda Bhavan,regular
4359423992,city,Chennai,addr
4359423992,street,McNichols Road,addr
4359423992,postcode,600034,addr
4359423992,vegetarian,only,diet
4359459494,amenity,place_of_worship,regular
4359459494,en,Amman Temple,name
4359459494,street,Anna nedum pathai,addr
4359466590,amenity,restaurant,regular
4359466590,cuisine,indian,regular
4359466590,en,Crescent Hotel,name
4359466590,street,Valluvar Kottam High Road,addr
4359466591,amenity,fuel,regular
4359466591,en,Bharat Petroleum,name
4359466591,operator,Bharat Petroleum,regular
4359466591,street,Valluvar Kottam High Road,addr
4359470392,amenity,bar,regular
4359470392,en,TASMAC,name
4359470392,street,Valluvar Kottam High Road,addr
4359484398,amenity,restaurant,regular
4359484398,en,Velu Military Hotel,name
4359484398,street,Valluvar Kottam High Road,addr
4359605889,amenity,place_of_worship,regular
4359605889,en,Brahma Kumaris,name
4360268532,traffic_calming,hump,regular
4360268533,traffic_calming,hump,regular
4360268534,traffic_calming,hump,regular
4360268535,traffic_calming,hump,regular
4360268536,traffic_calming,hump,regular
4360268537,traffic_calming,hump,regular
4360268538,traffic_calming,hump,regular
4360268539,traffic_calming,hump,regular
4360268540,traffic_calming,hump,regular
4360268542,traffic_calming,hump,regular
4360268543,traffic_calming,hump,regular
4360268544,traffic_calming,hump,regular
4360268545,traffic_calming,hump,regular
4360268546,traffic_calming,hump,regular
4360268547,traffic_calming,hump,regular
4362740046,traffic_calming,hump,regular
4362744609,name,Ironing,regular
4362744609,shop,dry_cleaning,regular
4362744609,wheelchair,limited,regular
